分组,书名,排名,汉字,权重,基准拼音,拼音变体,全拼键位数,全拼最短,全拼最长,匹配状态,microsoft_基准码,microsoft_所有码,microsoft_覆盖,microsoft_异常读音,xiaohe_基准码,xiaohe_所有码,xiaohe_覆盖,xiaohe_异常读音
junda,Jun Da 现代汉语单字字频表,227,神,184554,shen,shen,4,4,4,ok,uf,uf,True,,uf,uf,True,
junda,Jun Da 现代汉语单字字频表,228,总,184470,zong,zong,4,4,4,ok,zs,zs,True,,zs,zs,True,
junda,Jun Da 现代汉语单字字频表,229,何,184335,he,he,2,2,2,ok,he,he,True,,he,he,True,
junda,Jun Da 现代汉语单字字频表,230,电,183834,dian,dian,4,4,4,ok,dm,dm,True,,dm,dm,True,
junda,Jun Da 现代汉语单字字频表,231,数,183312,shu,shu|shuo,3,3,4,ok,uu,uu|uo,True,,uu,uu|uo,True,
junda,Jun Da 现代汉语单字字频表,232,安,183210,an,an,2,2,2,ok,oj,oj,True,,an,an,True,
junda,Jun Da 现代汉语单字字频表,233,少,183018,shao,shao,4,4,4,ok,uk,uk,True,,uc,uc,True,
junda,Jun Da 现代汉语单字字频表,234,报,182411,bao,bao,3,3,3,ok,bk,bk,True,,bc,bc,True,
junda,Jun Da 现代汉语单字字频表,235,才,181725,cai,cai,3,3,3,ok,cl,cl,True,,cd,cd,True,
junda,Jun Da 现代汉语单字字频表,236,结,181674,jie,jie,3,3,3,ok,jx,jx,True,,jp,jp,True,
junda,Jun Da 现代汉语单字字频表,237,反,181385,fan,fan,3,3,3,ok,fj,fj,True,,fj,fj,True,
junda,Jun Da 现代汉语单字字频表,238,受,180928,shou,shou,4,4,4,ok,ub,ub,True,,uz,uz,True,
junda,Jun Da 现代汉语单字字频表,239,目,180827,mu,mu,2,2,2,ok,mu,mu,True,,mu,mu,True,
junda,Jun Da 现代汉语单字字频表,240,太,180490,tai,tai,3,3,3,ok,tl,tl,True,,td,td,True,
junda,Jun Da 现代汉语单字字频表,241,量,180008,liang,liang,5,5,5,ok,ld,ld,True,,ll,ll,True,
junda,Jun Da 现代汉语单字字频表,242,再,179607,zai,zai,3,3,3,ok,zl,zl,True,,zd,zd,True,
junda,Jun Da 现代汉语单字字频表,243,感,178383,gan,gan,3,3,3,ok,gj,gj,True,,gj,gj,True,
junda,Jun Da 现代汉语单字字频表,244,建,178289,jian,jian,4,4,4,ok,jm,jm,True,,jm,jm,True,
junda,Jun Da 现代汉语单字字频表,245,务,176085,wu,wu,2,2,2,ok,wu,wu,True,,wu,wu,True,
junda,Jun Da 现代汉语单字字频表,246,做,175580,zuo,zuo,3,3,3,ok,zo,zo,True,,zo,zo,True,
junda,Jun Da 现代汉语单字字频表,247,接,175473,jie,jie,3,3,3,ok,jx,jx,True,,jp,jp,True,
junda,Jun Da 现代汉语单字字频表,248,必,174963,bi,bi,2,2,2,ok,bi,bi,True,,bi,bi,True,
junda,Jun Da 现代汉语单字字频表,249,场,173632,chang,chang,5,5,5,ok,ih,ih,True,,ih,ih,True,
junda,Jun Da 现代汉语单字字频表,250,件,172895,jian,jian,4,4,4,ok,jm,jm,True,,jm,jm,True,
junda,Jun Da 现代汉语单字字频表,251,计,171949,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,252,管,170746,guan,guan,4,4,4,ok,gr,gr,True,,gr,gr,True,
junda,Jun Da 现代汉语单字字频表,253,期,169806,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,254,市,169522,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,255,直,169439,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,256,德,168917,de,de,2,2,2,ok,de,de,True,,de,de,True,
junda,Jun Da 现代汉语单字字频表,257,资,168890,zi,zi,2,2,2,ok,zi,zi,True,,zi,zi,True,
junda,Jun Da 现代汉语单字字频表,258,命,168358,ming,ming,4,4,4,ok,m;,m;,True,,mk,mk,True,
junda,Jun Da 现代汉语单字字频表,259,山,168142,shan,shan,4,4,4,ok,uj,uj,True,,uj,uj,True,
junda,Jun Da 现代汉语单字字频表,260,金,167912,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,261,指,166865,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,262,克,166044,ke,ke,2,2,2,ok,ke,ke,True,,ke,ke,True,
junda,Jun Da 现代汉语单字字频表,263,许,166034,xu,xu,2,2,2,ok,xv,xv,True,,xv,xv,True,
junda,Jun Da 现代汉语单字字频表,264,统,165820,tong,tong,4,4,4,ok,ts,ts,True,,ts,ts,True,
junda,Jun Da 现代汉语单字字频表,265,区,164775,ou,ou|qu,2,2,2,ok,ob,ob|qv,True,,ou,ou|qv,True,
junda,Jun Da 现代汉语单字字频表,266,保,164424,bao,bao,3,3,3,ok,bk,bk,True,,bc,bc,True,
junda,Jun Da 现代汉语单字字频表,267,至,163582,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,268,队,162938,dui,dui,3,3,3,ok,dv,dv,True,,dv,dv,True,
junda,Jun Da 现代汉语单字字频表,269,形,162049,xing,xing,4,4,4,ok,x;,x;,True,,xk,xk,True,
junda,Jun Da 现代汉语单字字频表,270,社,159527,she,she,3,3,3,ok,ue,ue,True,,ue,ue,True,
junda,Jun Da 现代汉语单字字频表,271,便,159479,bian,bian|pian,4,4,4,ok,bm,bm|pm,True,,bm,bm|pm,True,
junda,Jun Da 现代汉语单字字频表,272,空,158539,kong,kong,4,4,4,ok,ks,ks,True,,ks,ks,True,
junda,Jun Da 现代汉语单字字频表,273,决,157959,jue,jue,3,3,3,ok,jt,jt,True,,jt,jt,True,
junda,Jun Da 现代汉语单字字频表,274,治,156904,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,275,展,156759,zhan,zhan,4,4,4,ok,vj,vj,True,,vj,vj,True,
junda,Jun Da 现代汉语单字字频表,276,马,155772,ma,ma,2,2,2,ok,ma,ma,True,,ma,ma,True,
junda,Jun Da 现代汉语单字字频表,277,科,155750,ke,ke,2,2,2,ok,ke,ke,True,,ke,ke,True,
junda,Jun Da 现代汉语单字字频表,278,司,155229,si,si,2,2,2,ok,si,si,True,,si,si,True,
junda,Jun Da 现代汉语单字字频表,279,五,154316,wu,wu,2,2,2,ok,wu,wu,True,,wu,wu,True,
junda,Jun Da 现代汉语单字字频表,280,基,153462,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,281,眼,152079,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,282,书,151357,shu,shu,3,3,3,ok,uu,uu,True,,uu,uu,True,
junda,Jun Da 现代汉语单字字频表,283,非,149915,fei,fei,3,3,3,ok,fz,fz,True,,fw,fw,True,
junda,Jun Da 现代汉语单字字频表,284,则,149042,ze,ze,2,2,2,ok,ze,ze,True,,ze,ze,True,
junda,Jun Da 现代汉语单字字频表,285,听,148988,ting,ting,4,4,4,ok,t;,t;,True,,tk,tk,True,
junda,Jun Da 现代汉语单字字频表,286,白,148728,bai,bai,3,3,3,ok,bl,bl,True,,bd,bd,True,
junda,Jun Da 现代汉语单字字频表,287,却,148679,que,que,3,3,3,ok,qt,qt,True,,qt,qt,True,
junda,Jun Da 现代汉语单字字频表,288,界,148438,jie,jie,3,3,3,ok,jx,jx,True,,jp,jp,True,
junda,Jun Da 现代汉语单字字频表,289,达,147907,da,da,2,2,2,ok,da,da,True,,da,da,True,
junda,Jun Da 现代汉语单字字频表,290,光,147639,guang,guang,5,5,5,ok,gd,gd,True,,gl,gl,True,
junda,Jun Da 现代汉语单字字频表,291,放,147600,fang,fang,4,4,4,ok,fh,fh,True,,fh,fh,True,
junda,Jun Da 现代汉语单字字频表,292,强,146665,qiang,qiang,5,5,5,ok,qd,qd,True,,ql,ql,True,
junda,Jun Da 现代汉语单字字频表,293,即,146459,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,294,像,145291,xiang,xiang,5,5,5,ok,xd,xd,True,,xl,xl,True,
junda,Jun Da 现代汉语单字字频表,295,难,144597,nan,nan,3,3,3,ok,nj,nj,True,,nj,nj,True,
junda,Jun Da 现代汉语单字字频表,296,且,144597,qie,qie,3,3,3,ok,qx,qx,True,,qp,qp,True,
junda,Jun Da 现代汉语单字字频表,297,权,144506,quan,quan,4,4,4,ok,qr,qr,True,,qr,qr,True,
junda,Jun Da 现代汉语单字字频表,298,思,144503,si,si,2,2,2,ok,si,si,True,,si,si,True,
junda,Jun Da 现代汉语单字字频表,299,王,143948,wang,wang,4,4,4,ok,wh,wh,True,,wh,wh,True,
junda,Jun Da 现代汉语单字字频表,300,象,143453,xiang,xiang,5,5,5,ok,xd,xd,True,,xl,xl,True,
junda,Jun Da 现代汉语单字字频表,301,完,143120,wan,wan,3,3,3,ok,wj,wj,True,,wj,wj,True,
junda,Jun Da 现代汉语单字字频表,302,设,142742,she,she,3,3,3,ok,ue,ue,True,,ue,ue,True,
junda,Jun Da 现代汉语单字字频表,303,式,142292,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,304,色,142231,se,se|shai,2,2,4,ok,se,se|ul,True,,se,se|ud,True,
junda,Jun Da 现代汉语单字字频表,305,路,141812,lu,lu,2,2,2,ok,lu,lu,True,,lu,lu,True,
junda,Jun Da 现代汉语单字字频表,306,记,139501,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,307,南,139078,nan,nan,3,3,3,ok,nj,nj,True,,nj,nj,True,
junda,Jun Da 现代汉语单字字频表,308,品,138528,pin,pin,3,3,3,ok,pn,pn,True,,pb,pb,True,
junda,Jun Da 现代汉语单字字频表,309,住,138503,zhu,zhu,3,3,3,ok,vu,vu,True,,vu,vu,True,
junda,Jun Da 现代汉语单字字频表,310,告,138285,gao,gao,3,3,3,ok,gk,gk,True,,gc,gc,True,
junda,Jun Da 现代汉语单字字频表,311,类,138280,lei,lei,3,3,3,ok,lz,lz,True,,lw,lw,True,
junda,Jun Da 现代汉语单字字频表,312,求,138216,qiu,qiu,3,3,3,ok,qq,qq,True,,qq,qq,True,
junda,Jun Da 现代汉语单字字频表,313,据,137990,ju,ju,2,2,2,ok,jv,jv,True,,jv,jv,True,
junda,Jun Da 现代汉语单字字频表,314,程,136962,cheng,cheng,5,5,5,ok,ig,ig,True,,ig,ig,True,
junda,Jun Da 现代汉语单字字频表,315,北,136939,bei,bei,3,3,3,ok,bz,bz,True,,bw,bw,True,
junda,Jun Da 现代汉语单字字频表,316,边,136277,bian,bian,4,4,4,ok,bm,bm,True,,bm,bm,True,
junda,Jun Da 现代汉语单字字频表,317,死,136194,si,si,2,2,2,ok,si,si,True,,si,si,True,
junda,Jun Da 现代汉语单字字频表,318,张,136087,zhang,zhang,5,5,5,ok,vh,vh,True,,vh,vh,True,
junda,Jun Da 现代汉语单字字频表,319,该,136053,gai,gai,3,3,3,ok,gl,gl,True,,gd,gd,True,
junda,Jun Da 现代汉语单字字频表,320,交,135727,jiao,jiao,4,4,4,ok,jc,jc,True,,jn,jn,True,
junda,Jun Da 现代汉语单字字频表,321,规,134528,gui,gui,3,3,3,ok,gv,gv,True,,gv,gv,True,
junda,Jun Da 现代汉语单字字频表,322,万,134220,wan,wan,3,3,3,ok,wj,wj,True,,wj,wj,True,
junda,Jun Da 现代汉语单字字频表,323,取,134102,qu,qu,2,2,2,ok,qv,qv,True,,qv,qv,True,
junda,Jun Da 现代汉语单字字频表,324,拉,134051,la,la,2,2,2,ok,la,la,True,,la,la,True,
junda,Jun Da 现代汉语单字字频表,325,格,133986,ge,ge,2,2,2,ok,ge,ge,True,,ge,ge,True,
junda,Jun Da 现代汉语单字字频表,326,望,133145,wang,wang,4,4,4,ok,wh,wh,True,,wh,wh,True,
junda,Jun Da 现代汉语单字字频表,327,觉,132041,jiao,jiao|jue,4,3,4,ok,jc,jc|jt,True,,jn,jn|jt,True,
junda,Jun Da 现代汉语单字字频表,328,术,131634,shu,shu|zhu,3,3,3,ok,uu,uu|vu,True,,uu,uu|vu,True,
junda,Jun Da 现代汉语单字字频表,329,领,130993,ling,ling,4,4,4,ok,l;,l;,True,,lk,lk,True,
junda,Jun Da 现代汉语单字字频表,330,共,128824,gong,gong,4,4,4,ok,gs,gs,True,,gs,gs,True,
junda,Jun Da 现代汉语单字字频表,331,确,128417,que,que,3,3,3,ok,qt,qt,True,,qt,qt,True,
junda,Jun Da 现代汉语单字字频表,332,传,128186,chuan,chuan|zhuan,5,5,5,ok,ir,ir|vr,True,,ir,ir|vr,True,
junda,Jun Da 现代汉语单字字频表,333,师,128086,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,334,观,127796,guan,guan,4,4,4,ok,gr,gr,True,,gr,gr,True,
junda,Jun Da 现代汉语单字字频表,335,清,127716,qing,qing,4,4,4,ok,q;,q;,True,,qk,qk,True,
junda,Jun Da 现代汉语单字字频表,336,今,126624,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,337,切,126391,qie,qie,3,3,3,ok,qx,qx,True,,qp,qp,True,
junda,Jun Da 现代汉语单字字频表,338,院,126115,yuan,yuan,4,4,4,ok,yr,yr,True,,yr,yr,True,
junda,Jun Da 现代汉语单字字频表,339,让,125660,rang,rang,4,4,4,ok,rh,rh,True,,rh,rh,True,
junda,Jun Da 现代汉语单字字频表,340,识,125220,shi,shi|zhi,3,3,3,ok,ui,ui|vi,True,,ui,ui|vi,True,
junda,Jun Da 现代汉语单字字频表,341,候,124865,hou,hou,3,3,3,ok,hb,hb,True,,hz,hz,True,
junda,Jun Da 现代汉语单字字频表,342,带,124619,dai,dai,3,3,3,ok,dl,dl,True,,dd,dd,True,
junda,Jun Da 现代汉语单字字频表,343,导,124463,dao,dao,3,3,3,ok,dk,dk,True,,dc,dc,True,
junda,Jun Da 现代汉语单字字频表,344,争,124420,zheng,zheng,5,5,5,ok,vg,vg,True,,vg,vg,True,
junda,Jun Da 现代汉语单字字频表,345,运,123903,yun,yun,3,3,3,ok,yp,yp,True,,yy,yy,True,
junda,Jun Da 现代汉语单字字频表,346,笑,122902,xiao,xiao,4,4,4,ok,xc,xc,True,,xn,xn,True,
junda,Jun Da 现代汉语单字字频表,347,飞,122290,fei,fei,3,3,3,ok,fz,fz,True,,fw,fw,True,
junda,Jun Da 现代汉语单字字频表,348,风,121803,feng,feng,4,4,4,ok,fg,fg,True,,fg,fg,True,
junda,Jun Da 现代汉语单字字频表,349,步,121267,bu,bu,2,2,2,ok,bu,bu,True,,bu,bu,True,
junda,Jun Da 现代汉语单字字频表,350,改,121023,gai,gai,3,3,3,ok,gl,gl,True,,gd,gd,True,
junda,Jun Da 现代汉语单字字频表,351,收,120897,shou,shou,4,4,4,ok,ub,ub,True,,uz,uz,True,
junda,Jun Da 现代汉语单字字频表,352,根,120778,gen,gen,3,3,3,ok,gf,gf,True,,gf,gf,True,
junda,Jun Da 现代汉语单字字频表,353,干,120564,gan,gan,3,3,3,ok,gj,gj,True,,gj,gj,True,
junda,Jun Da 现代汉语单字字频表,354,造,120496,zao,zao,3,3,3,ok,zk,zk,True,,zc,zc,True,
junda,Jun Da 现代汉语单字字频表,355,言,120308,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,356,联,120301,lian,lian,4,4,4,ok,lm,lm,True,,lm,lm,True,
junda,Jun Da 现代汉语单字字频表,357,持,119990,chi,chi,3,3,3,ok,ii,ii,True,,ii,ii,True,
junda,Jun Da 现代汉语单字字频表,358,组,119734,zu,zu,2,2,2,ok,zu,zu,True,,zu,zu,True,
junda,Jun Da 现代汉语单字字频表,359,每,119594,mei,mei,3,3,3,ok,mz,mz,True,,mw,mw,True,
junda,Jun Da 现代汉语单字字频表,360,济,119161,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,361,车,118824,che,che|ju,3,2,3,ok,ie,ie|jv,True,,ie,ie|jv,True,
junda,Jun Da 现代汉语单字字频表,362,亲,118451,qin,qin|qing,3,3,4,ok,qn,qn|q;,True,,qb,qb|qk,True,
junda,Jun Da 现代汉语单字字频表,363,极,117736,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,364,林,117675,lin,lin,3,3,3,ok,ln,ln,True,,lb,lb,True,
junda,Jun Da 现代汉语单字字频表,365,服,116961,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,366,快,116923,kuai,kuai,4,4,4,ok,ky,ky,True,,kk,kk,True,
junda,Jun Da 现代汉语单字字频表,367,办,116904,ban,ban,3,3,3,ok,bj,bj,True,,bj,bj,True,
junda,Jun Da 现代汉语单字字频表,368,议,116810,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,369,往,116539,wang,wang,4,4,4,ok,wh,wh,True,,wh,wh,True,
junda,Jun Da 现代汉语单字字频表,370,元,116488,yuan,yuan,4,4,4,ok,yr,yr,True,,yr,yr,True,
junda,Jun Da 现代汉语单字字频表,371,英,116193,ying,ying,4,4,4,ok,y;,y;,True,,yk,yk,True,
junda,Jun Da 现代汉语单字字频表,372,士,115704,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,373,证,115610,zheng,zheng,5,5,5,ok,vg,vg,True,,vg,vg,True,
junda,Jun Da 现代汉语单字字频表,374,近,115441,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,375,失,115346,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,376,转,115087,zhuan,zhuan,5,5,5,ok,vr,vr,True,,vr,vr,True,
junda,Jun Da 现代汉语单字字频表,377,夫,114784,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,378,令,114570,ling,ling,4,4,4,ok,l;,l;,True,,lk,lk,True,
junda,Jun Da 现代汉语单字字频表,379,准,113877,zhun,zhun,4,4,4,ok,vp,vp,True,,vy,vy,True,
junda,Jun Da 现代汉语单字字频表,380,布,113652,bu,bu,2,2,2,ok,bu,bu,True,,bu,bu,True,
junda,Jun Da 现代汉语单字字频表,381,始,112987,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,382,怎,112294,zen,zen,3,3,3,ok,zf,zf,True,,zf,zf,True,
junda,Jun Da 现代汉语单字字频表,383,呢,112185,ne,ne|ni,2,2,2,ok,ne,ne|ni,True,,ne,ne|ni,True,
junda,Jun Da 现代汉语单字字频表,384,存,110970,cun,cun,3,3,3,ok,cp,cp,True,,cy,cy,True,
junda,Jun Da 现代汉语单字字频表,385,未,110491,wei,wei,3,3,3,ok,wz,wz,True,,ww,ww,True,
junda,Jun Da 现代汉语单字字频表,386,远,110455,yuan,yuan,4,4,4,ok,yr,yr,True,,yr,yr,True,
junda,Jun Da 现代汉语单字字频表,387,叫,110131,jiao,jiao,4,4,4,ok,jc,jc,True,,jn,jn,True,
junda,Jun Da 现代汉语单字字频表,388,台,109362,tai,tai,3,3,3,ok,tl,tl,True,,td,td,True,
junda,Jun Da 现代汉语单字字频表,389,单,109359,chan,chan|dan|shan,4,3,4,ok,ij,ij|dj|uj,True,,ij,ij|dj|uj,True,
junda,Jun Da 现代汉语单字字频表,390,影,108862,ying,ying,4,4,4,ok,y;,y;,True,,yk,yk,True,
junda,Jun Da 现代汉语单字字频表,391,具,108811,ju,ju,2,2,2,ok,jv,jv,True,,jv,jv,True,
junda,Jun Da 现代汉语单字字频表,392,罗,108376,luo,luo,3,3,3,ok,lo,lo,True,,lo,lo,True,
junda,Jun Da 现代汉语单字字频表,393,字,108218,zi,zi,2,2,2,ok,zi,zi,True,,zi,zi,True,
junda,Jun Da 现代汉语单字字频表,394,爱,108167,ai,ai,2,2,2,ok,ol,ol,True,,ai,ai,True,
junda,Jun Da 现代汉语单字字频表,395,击,107513,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,396,流,107397,liu,liu,3,3,3,ok,lq,lq,True,,lq,lq,True,
junda,Jun Da 现代汉语单字字频表,397,备,107114,bei,bei,3,3,3,ok,bz,bz,True,,bw,bw,True,
junda,Jun Da 现代汉语单字字频表,398,兵,106982,bing,bing,4,4,4,ok,b;,b;,True,,bk,bk,True,
junda,Jun Da 现代汉语单字字频表,399,连,106814,lian,lian,4,4,4,ok,lm,lm,True,,lm,lm,True,
junda,Jun Da 现代汉语单字字频表,400,调,106379,diao,diao|tiao,4,4,4,ok,dc,dc|tc,True,,dn,dn|tn,True,
junda,Jun Da 现代汉语单字字频表,401,深,105924,shen,shen,4,4,4,ok,uf,uf,True,,uf,uf,True,
junda,Jun Da 现代汉语单字字频表,402,商,105406,shang,shang,5,5,5,ok,uh,uh,True,,uh,uh,True,
junda,Jun Da 现代汉语单字字频表,403,算,105293,suan,suan,4,4,4,ok,sr,sr,True,,sr,sr,True,
junda,Jun Da 现代汉语单字字频表,404,质,104560,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,405,团,104151,tuan,tuan,4,4,4,ok,tr,tr,True,,tr,tr,True,
junda,Jun Da 现代汉语单字字频表,406,集,104019,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,407,百,103938,bai,bai,3,3,3,ok,bl,bl,True,,bd,bd,True,
junda,Jun Da 现代汉语单字字频表,408,需,103832,xu,xu,2,2,2,ok,xv,xv,True,,xv,xv,True,
junda,Jun Da 现代汉语单字字频表,409,价,103634,jia,jia|jie,3,3,3,ok,jw,jw|jx,True,,jx,jx|jp,True,
junda,Jun Da 现代汉语单字字频表,410,花,103367,hua,hua,3,3,3,ok,hw,hw,True,,hx,hx,True,
junda,Jun Da 现代汉语单字字频表,411,党,103165,dang,dang,4,4,4,ok,dh,dh,True,,dh,dh,True,
junda,Jun Da 现代汉语单字字频表,412,华,103158,hua,hua,3,3,3,ok,hw,hw,True,,hx,hx,True,
junda,Jun Da 现代汉语单字字频表,413,城,102833,cheng,cheng,5,5,5,ok,ig,ig,True,,ig,ig,True,
junda,Jun Da 现代汉语单字字频表,414,石,102149,dan,dan|shi,3,3,3,ok,dj,dj|ui,True,,dj,dj|ui,True,
junda,Jun Da 现代汉语单字字频表,415,级,102018,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,416,整,100910,zheng,zheng,5,5,5,ok,vg,vg,True,,vg,vg,True,
junda,Jun Da 现代汉语单字字频表,417,府,100771,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,418,离,100744,li,li,2,2,2,ok,li,li,True,,li,li,True,
junda,Jun Da 现代汉语单字字频表,419,况,100680,kuang,kuang,5,5,5,ok,kd,kd,True,,kl,kl,True,
junda,Jun Da 现代汉语单字字频表,420,亚,100251,ya,ya,2,2,2,ok,ya,ya,True,,ya,ya,True,
junda,Jun Da 现代汉语单字字频表,421,请,100226,qing,qing,4,4,4,ok,q;,q;,True,,qk,qk,True,
junda,Jun Da 现代汉语单字字频表,422,技,99790,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,423,际,99412,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,424,约,99148,yao,yao|yue,3,3,3,ok,yk,yk|yt,True,,yc,yc|yt,True,
junda,Jun Da 现代汉语单字字频表,425,示,98963,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,426,复,98822,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,427,病,98692,bing,bing,4,4,4,ok,b;,b;,True,,bk,bk,True,
junda,Jun Da 现代汉语单字字频表,428,息,98447,xi,xi,2,2,2,ok,xi,xi,True,,xi,xi,True,
junda,Jun Da 现代汉语单字字频表,429,究,98377,jiu,jiu,3,3,3,ok,jq,jq,True,,jq,jq,True,
junda,Jun Da 现代汉语单字字频表,430,线,98261,xian,xian,4,4,4,ok,xm,xm,True,,xm,xm,True,
junda,Jun Da 现代汉语单字字频表,431,似,98057,si,si,2,2,2,ok,si,si,True,,si,si,True,
junda,Jun Da 现代汉语单字字频表,432,官,97897,guan,guan,4,4,4,ok,gr,gr,True,,gr,gr,True,
junda,Jun Da 现代汉语单字字频表,433,火,97760,huo,huo,3,3,3,ok,ho,ho,True,,ho,ho,True,
junda,Jun Da 现代汉语单字字频表,434,断,97235,duan,duan,4,4,4,ok,dr,dr,True,,dr,dr,True,
junda,Jun Da 现代汉语单字字频表,435,精,97135,jing,jing,4,4,4,ok,j;,j;,True,,jk,jk,True,
junda,Jun Da 现代汉语单字字频表,436,满,96954,man,man,3,3,3,ok,mj,mj,True,,mj,mj,True,
junda,Jun Da 现代汉语单字字频表,437,支,96814,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,438,视,96326,shi,shi,3,3,3,ok,ui,ui,True,,ui,ui,True,
junda,Jun Da 现代汉语单字字频表,439,消,96263,xiao,xiao,4,4,4,ok,xc,xc,True,,xn,xn,True,
junda,Jun Da 现代汉语单字字频表,440,越,95657,yue,yue,3,3,3,ok,yt,yt,True,,yt,yt,True,
junda,Jun Da 现代汉语单字字频表,441,器,95444,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,442,容,95407,rong,rong,4,4,4,ok,rs,rs,True,,rs,rs,True,
junda,Jun Da 现代汉语单字字频表,443,照,95020,zhao,zhao,4,4,4,ok,vk,vk,True,,vc,vc,True,
junda,Jun Da 现代汉语单字字频表,444,须,94903,xu,xu,2,2,2,ok,xv,xv,True,,xv,xv,True,
junda,Jun Da 现代汉语单字字频表,445,九,94580,jiu,jiu,3,3,3,ok,jq,jq,True,,jq,jq,True,
junda,Jun Da 现代汉语单字字频表,446,增,93869,zeng,zeng,4,4,4,ok,zg,zg,True,,zg,zg,True,
junda,Jun Da 现代汉语单字字频表,447,研,93761,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,448,写,93710,xie,xie,3,3,3,ok,xx,xx,True,,xp,xp,True,
junda,Jun Da 现代汉语单字字频表,449,称,93638,chen,chen|cheng,4,4,5,ok,if,if|ig,True,,if,if|ig,True,
junda,Jun Da 现代汉语单字字频表,450,企,93453,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,451,八,92700,ba,ba,2,2,2,ok,ba,ba,True,,ba,ba,True,
junda,Jun Da 现代汉语单字字频表,452,功,92052,gong,gong,4,4,4,ok,gs,gs,True,,gs,gs,True,
